"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"WASL",233.556081296078,-0.378826775628855,0.124692541998986,-3.03808687797812,0.0023808530404833,0.0499897695410029
"TNS3",278.393037626012,0.470997819165187,0.155059042698087,3.03753854641203,0.00238518896937652,0.0500237695695892
"PNPT1",212.015168685717,0.538183865602091,0.177227679921387,3.03668064627835,0.00239198731470045,0.0501092769202435
"NRP1",17.3197911274279,-0.906690738315904,0.298879394929914,-3.033634147073,0.00241627258535526,0.0504001126515947
"RNU4-2",406.217217153806,-0.882340452129474,0.290821849366322,-3.03395516551464,0.00241370298021193,0.0504001126515947
"ARRDC5",63.7832282100224,-0.507553311254184,0.167315502759992,-3.03351036145317,0.00241726410109023,0.0504001126515947
"TM4SF20",16.1328537908747,-0.746651799401838,0.246157781762341,-3.03322443863551,0.0024195557501906,0.0504001126515947
"PLOD2",18.7398815364501,1.33238561151867,0.439162123636525,3.03392651553307,0.00241393220845796,0.0504001126515947
"PRDX4",95.2866119076039,0.523110679585011,0.172535425016813,3.03190303981942,0.00243017251132197,0.0505640639813365
"AFAP1",137.515895713201,0.668075992670983,0.220376711687417,3.03151811076383,0.00243327322789656,0.0505714370411819
"OBSCN",584.801620616921,-0.562868485685424,0.185717776537353,-3.03077333887968,0.00243928286647325,0.050620534251091
"KLHL28",663.90363329346,-0.333546496872799,0.110067464272496,-3.03038231213388,0.00244244353537353,0.050620534251091
"AUP1",697.434234064085,0.199324618235465,0.0657792644692114,3.03020442450767,0.00244388264088302,0.050620534251091
"SEPT4",15.279641396203,1.11904713426337,0.36942075357175,3.02919401101278,0.00245207158730165,0.0507330856276097
"PRDX1",512.924793099835,0.477731571611235,0.157793149013824,3.02758120106584,0.00246519472661864,0.050947357683452
"CECR2",6.05680811978352,1.26884081452005,0.419214473532565,3.02671041824485,0.00247230681290139,0.0510370601488411
"ADGRE3",1626.68654154038,-0.540682164037244,0.178660145737739,-3.02631659570529,0.00247552950510002,0.051046360925993
"MAP3K12",139.187415457845,0.30834365597457,0.101927982899395,3.02511290033976,0.0024854033155884,0.0510783668004965
"SLFN12",217.256418084358,0.38921483148752,0.128649761918805,3.02538322405265,0.0024831827411227,0.0510783668004965
"GPN1",218.78679881446,0.293312292201435,0.0969384015391987,3.0257595291875,0.00248009460423196,0.0510783668004965
"IGLL1",0.921932199609891,2.77735928240508,0.918637425389144,3.02334654091473,0.00249995785439101,0.0513202050510102
"PROM1",2.83944526884901,-1.78830177084687,0.591651573447468,-3.02255897069063,0.00250647241467837,0.0513394694592741
"GUCY1B3",108.565689597485,1.01941544455275,0.337248865130128,3.0227394365268,0.00250497828177485,0.0513394694592741
"MYO3A",1.8413659643822,-2.46990710312907,0.817442104118005,-3.02150707761013,0.00251519760234037,0.0513468388575339
"CLYBL",40.1404507432613,0.483409682699407,0.159978402219857,3.0217184069326,0.00251344245191264,0.0513468388575339
"ZNF805",483.505842474175,-0.255868067851277,0.0846722914745615,-3.02186303683713,0.00251224190505458,0.0513468388575339
"PKHD1",1.71067768804479,-3.45709926845637,1.14431675290197,-3.02110343109914,0.00251855311815854,0.0513584021237777
"VCL",1804.00338972515,0.592246917477095,0.196226835204933,3.01817494461739,0.00254302053102872,0.0515717842052455
"PHKG2",200.915631448335,0.267151072583046,0.0884922022903663,3.01892218374736,0.00253675679777816,0.0515717842052455
"CPD",2830.90384824979,-0.543270483408893,0.179968121671509,-3.01870397025375,0.00253858451245975,0.0515717842052455
"MSH6",547.821125488668,-0.178765494802598,0.0592269346898859,-3.01831414606581,0.00254185260361194,0.0515717842052455
"WASH2P",15.2369003715778,0.715666928251318,0.237117439114972,3.01819609271468,0.00254284306273738,0.0515717842052455
"TTC19",384.108722152094,-0.261063283133925,0.0865210600973424,-3.01733800811282,0.00255005294491022,0.0516575081711517
"PTPRS",34.8516441737026,0.696724101393465,0.230973442107787,3.0164684521103,0.00255737828140807,0.0517489710701629
"TAPT1-AS1",74.1598622362754,-0.413822667594712,0.1372342502135,-3.01544743350084,0.00256600413467338,0.0518096492717935
"GPAT3",473.510759827003,-0.502285549910374,0.166557763711787,-3.01568380072353,0.00256400487430839,0.0518096492717935
"HSD17B7P2",33.3732978443134,-0.597318153876104,0.198157104180486,-3.01436658729153,0.00257516441187959,0.0518261310138836
"ZNF365",37.9086472023131,0.784071651429301,0.260129145681911,3.01416302034864,0.00257689300424557,0.0518261310138836
"PNP",795.496777811524,0.671180561342452,0.222697359992223,3.01386851360022,0.00257939569154034,0.0518261310138836
"PIH1D1",227.703965091533,0.290948307374785,0.0965296182149017,3.01408327055695,0.00257757049024677,0.0518261310138836
"LANCL1-AS1",42.2320679312534,-0.578364314449935,0.191912188743144,-3.01369245089492,0.00258089291515864,0.0518261310138836
"ANXA2",988.380638347565,0.493761987815127,0.16391777799566,3.01225403280052,0.00259315491098401,0.0520156367438557
"LOC100996671",1.39233776696515,2.34476390896039,0.778654260772562,3.01130299683197,0.00260129137690755,0.0521220668273945
"ATP10A",318.113888959065,-0.393249536450635,0.13065065468728,-3.00993161796165,0.0026130651328373,0.0522729316136345
"PEAK1",272.94208937519,-0.36273293690875,0.120535708628684,-3.00934006225628,0.00261815886438394,0.0522729316136345
"CST7",663.370006950612,-0.622154865793864,0.206757369026799,-3.00910612628865,0.00262017572930296,0.0522729316136345
"ACTR8",298.790938819557,-0.209863059310621,0.069737280243154,-3.00933817004174,0.00261817517230303,0.0522729316136345
"CYP2R1",174.498576638756,-0.399030077759526,0.13268871024755,-3.00726472519838,0.00263610091766831,0.0525337254306757
"B3GNT2",420.131334788927,-0.397634890371009,0.132273060753563,-3.00616684989123,0.00264563784346145,0.0526667840535126
"TRPA1",11.8580700476019,-1.16853641319115,0.38878085897354,-3.00564286080421,0.00265020069423303,0.0527006431788413
"RORA",2445.20373190184,-0.407002988132499,0.135440868022046,-3.00502347685965,0.00265560351074638,0.0527312207854562
"NIPAL2",80.3363071768507,0.524656190542839,0.174605430786674,3.00481026379897,0.00265746567225499,0.0527312207854562
"ADGRF3",45.0352569142928,-0.50596763518768,0.168415833957834,-3.00427592404618,0.00266213773660544,0.0527670659653956
"AP2S1",326.266366943556,0.596594639067093,0.19873133821169,3.00201590969813,0.00268198158581969,0.0530863571462189
"LRRC6",141.225407295452,0.687665382401502,0.229085448652884,3.00178551909454,0.00268401208336754,0.0530863571462189
"EDEM3",1460.89229914568,-0.25998743512152,0.0866642174672108,-2.99993979891281,0.00270032971563344,0.0533517933301226
"SLC17A9",51.8250093122166,0.548309471825948,0.182800526826577,2.99949612479032,0.00270426563747715,0.0533722909415909
"TTLL4",190.884725943296,-0.347129251795432,0.115756222823723,-2.9987956010283,0.00271049079747227,0.0534378774568035
"BEX2",37.6055290036684,0.90531014622093,0.302126471196247,2.99646086169286,0.00273133297052531,0.0537911928548161
"HP",46.3367014528939,0.886148981281209,0.295829857103304,2.99546837482251,0.00274023714991965,0.0539088962378423
"ARRDC1",360.590818020511,0.274898389707936,0.0917996592356597,2.99454695144611,0.00274852750748958,0.0540142855100461
"FEM1B",1186.02600115988,-0.2125256955169,0.0709882454026557,-2.99381530437078,0.00275512669654972,0.05402865068186
"F8A1",9.60137982685263,-0.931490005403708,0.311109609879442,-2.99408946501096,0.00275265217405987,0.05402865068186
"CCR4",267.95965219944,0.594040614704342,0.198456079381238,2.99331024051512,0.00275969062869193,0.0540605779114184
"ZNF160",497.953113069158,-0.31255139766937,0.104452969211935,-2.99226915259061,0.00276912005680604,0.0541301239129791
"SLC16A10",44.7438511591298,-0.690372111049409,0.230706045567864,-2.99243181664405,0.00276764482520245,0.0541301239129791
"COMMD7",144.544978862833,0.315154902882991,0.105397681033478,2.99015025561033,0.00278840246768725,0.0544492503075218
"EMC9",39.3087325227987,0.422115507853918,0.141198939503867,2.98950905252626,0.00279426167505961,0.0545058628014277
"RBM12",1481.55589802205,-0.22102531133007,0.0739858078940173,-2.98740147092376,0.00281359971425081,0.0547787541477599
"ARHGAP4",2235.14296786347,0.232234859813239,0.0777397821945644,2.98733612646367,0.00281420122861849,0.0547787541477599
"LOC100506136",17.1047367481583,-0.676912744883511,0.226690876627459,-2.98606081971239,0.00282596432631578,0.0549496379142331
"TDRD1",7.1749154954283,-2.20463109762077,0.73870227929829,-2.98446499950561,0.00284074699243785,0.0550896668899526
"ATL2",340.365454813102,-0.326044738616765,0.109252792844301,-2.98431490974717,0.00284214095500461,0.0550896668899526
"DPY19L4",190.610649477903,-0.419458258297932,0.140539704575389,-2.98462459107365,0.00283926546636028,0.0550896668899526
"EXPH5",41.6983462184008,-0.597444138250559,0.200281573850654,-2.98302098772233,0.00285418421538214,0.05526492969721
"DSCAML1",5.22119186238086,-1.38526440643793,0.464445086790486,-2.98262258733469,0.0028579017224114,0.055278783945886
"LINC00937",10.3888345826226,0.99360887563775,0.333170247950978,2.98228572853825,0.00286104842819763,0.0552815800176611
"MOV10",338.807674572637,0.490674456080608,0.164697105352744,2.97925367315772,0.00288951452163161,0.0556564020934356
"GLIPR1L2",7.26775458856136,-1.09504624792501,0.367552886207609,-2.97928893777338,0.00288918196331169,0.0556564020934356
"EPN2",105.521555984577,-0.467595740382343,0.156942357390731,-2.97941070948868,0.00288803387976366,0.0556564020934356
"PLXNB3",4.97773061739459,1.35038896533843,0.453442047055401,2.9780850146291,0.0029005551877792,0.0558106825786481
"IFIH1",646.525053499775,0.764072796608553,0.256763410292698,2.97578535717977,0.00292239324703465,0.0561721808464467
"TPST2",577.798796801957,0.433284152534261,0.145707134124701,2.97366463994442,0.00294266493718158,0.0565028489606481
"SLC38A2",2282.98467245567,-0.318497959622228,0.107148393722135,-2.97249402028536,0.00295390964108982,0.0566596793031542
"LOC101927854",23.0388130601186,0.880872223653434,0.296377502569778,2.9721291798997,0.00295742222008862,0.056668025765569
"LINC00987",94.3738506355862,-0.595908908599293,0.200578058527907,-2.97095760609519,0.0029687275838574,0.0568255194689712
"DNAH7",26.0494045599093,-0.643887517638117,0.216835968739444,-2.96946821775603,0.00298315669543688,0.0570424168118117
"PDPR",290.610764521983,0.582867606528014,0.196358626651806,2.96838298610423,0.00299371062396644,0.0571255828287234
"CDKN1A",175.824270286305,0.928095543184856,0.312637156413466,2.96860281686237,0.00299157001237383,0.0571255828287234
"PCMT1",443.501304647452,0.488769823419588,0.164686616182076,2.9678782329173,0.00299863096893574,0.0571602387805203
"GRAMD1B",135.605931943606,0.455124751978303,0.153403306509034,2.96685099125619,0.00300866733507121,0.0571948128308298
"TNIP2",297.07061890916,0.228652500970809,0.0770719962715265,2.96673904961876,0.00300976287786869,0.0571948128308298
"GPM6B",108.158025864606,-0.481502734784727,0.162278415757828,-2.96713973042038,0.0030058432013411,0.0571948128308298
"PREPL",450.922421316565,-0.292800386820255,0.0987097481673925,-2.96627630255649,0.00301429552182392,0.0572218945761502
"MGAT4A",2396.23239828207,-0.281980934384149,0.0950805777013759,-2.96570489158974,0.00301990112870079,0.0572692681605523
"ZKSCAN7",63.0603794922946,-0.38303771987211,0.12920504249689,-2.96457253114815,0.00303103781682235,0.0573201451259313
"SEMA3G",8.08934200928036,1.13328300425226,0.382286929717869,2.96448273836785,0.00303192252376763,0.0573201451259313
"MSMP",40.6438084512223,0.409882702431534,0.138263601917353,2.96450184103073,0.0030317342900439,0.0573201451259313
"TM2D3",326.103591016155,-0.163438968913771,0.0551831411998635,-2.96175544487081,0.00305890637774805,0.0577709764511308
"HMGN2",292.774872297724,0.289607778509879,0.0978124876155131,2.96084667275088,0.00306794630659859,0.0578230944623403
"FCGR2B",150.603383222132,0.663883516079755,0.224209459883174,2.96099690185095,0.00306645023729839,0.0578230944623403
"SERPING1",32.0144061986668,1.53792823717565,0.519637710832896,2.95961629634346,0.00308022418746328,0.0579216532636624
"PDE9A",29.4063852085032,0.585911374024822,0.197984667677982,2.95937751592863,0.00308261215370854,0.0579216532636624
"LNX1",47.8855942643189,-0.673391211337312,0.227541675611919,-2.95941923397719,0.00308219482323496,0.0579216532636624
"PTPRO",228.994266300985,0.488436488821574,0.165094384656019,2.95852878242498,0.00309111373561856,0.0580092520539894
"GALM",156.843622537436,0.579665121715713,0.195946441110452,2.95828349027766,0.00309357475382957,0.0580092520539894
"C4BPB",0.935613755195433,-2.58902565532699,0.87557415242436,-2.95694619143141,0.00310702333381755,0.0582021644648183
"PUM2",2128.49142911511,-0.314185188509311,0.106303494771573,-2.95554900790833,0.00312113106646304,0.0583670692343716
"CLDN23",9.86911913503526,0.868883028093078,0.293993802838024,2.95544674651455,0.00312216591701184,0.0583670692343716
"KIAA1324",414.184314672929,-0.832754609761677,0.281829283128163,-2.95481931656824,0.00312852214541175,0.0583673827615117
"C3AR1",235.40302124313,0.643634697461948,0.217823188062477,2.95484931235759,0.00312821800239804,0.0583673827615117
"SGPP1",341.168570550728,-0.291399547415748,0.0986521634579288,-2.9538079774603,0.00313879243268209,0.0584997205014251
"VSIG10",49.0285566060153,1.09103007590735,0.36963320927325,2.95165598906133,0.00316074852344902,0.0588493663405361
"RHOC",335.582103810399,0.516364691811036,0.174987135427362,2.95087230584091,0.00316877891825996,0.0589137747523938
"SCGB1A1",1.08628058835464,-2.54113037960087,0.861321567401666,-2.95026906996727,0.00317497293236756,0.0589137747523938
"VAMP8",233.717932788754,0.535083488004273,0.181379845878896,2.95007135666847,0.00317700544852433,0.0589137747523938
"EDEM2",422.691378846705,0.238369840191604,0.0807891972428417,2.95051626116665,0.00317243344471227,0.0589137747523938
"GAS2L1",90.382420759137,0.95274171141281,0.323120237733738,2.94856712812245,0.00319250797219507,0.0591416919517103
"ARHGEF25",3.30338744736402,-1.37695310909044,0.467151629092284,-2.94755069519072,0.00320302229029068,0.0592768366365955
"DPYSL2",600.883812233826,0.52141361277152,0.176946912728392,2.94672342530142,0.00321160312702102,0.0593759638363103
"VEPH1",34.08358177916,0.878302020734646,0.298107792221865,2.946256500672,0.00321645553473525,0.0594060303075376
"PI3",222.519404513586,-1.24523488110599,0.422709842034672,-2.94583839144168,0.00322080630821619,0.0594267809213356
"DEPDC7",10.3916184409416,-0.94221723459598,0.319893023811378,-2.94541351158552,0.00322523302873,0.059448889880915
"CDKN2C",38.846056057995,0.792058267411737,0.269116760936918,2.94317702343853,0.00324862598721294,0.0597804186829628
"OPTN",1347.27186250285,0.656400710651126,0.223032384951039,2.94307353972483,0.00324971212673215,0.0597804186829628
"IL12RB2",57.6718450869951,-0.661346197190763,0.224746662178053,-2.94262967370265,0.00325437458896958,0.0597839700784151
"EPS8L2",27.6762750432019,0.591131092250379,0.200898458159286,2.942437177799,0.00325639850052408,0.0597839700784151
"CENPP",19.2383952025502,-0.614091610486489,0.208728456976963,-2.94205983879939,0.00326036918915013,0.0597972492520025
"THBD",346.602217257486,-0.678318708218095,0.230630730806347,-2.94114624641092,0.00327000107647862,0.0599142286788829
"JUN",90.6827387751811,0.431105969714815,0.146622424419032,2.9402458145335,0.00327951957241001,0.0599351750786075
"LAMP3",14.2253781230435,1.47904783949703,0.503110464531771,2.93980734603391,0.00328416376964891,0.0599351750786075
"HNRNPD",566.467527884193,-0.295827898205151,0.100626896196198,-2.93984917937207,0.00328372041837243,0.0599351750786075
"SNORD72",3.7105185893525,-1.29570028810987,0.440707572071278,-2.94004544106248,0.00328164115748066,0.0599351750786075
"STAT2",1733.33473145705,0.575462162113076,0.195780597037137,2.93932172453186,0.00328931439642823,0.0599697379166628
"RNU12",5.80681622493211,-1.25393383431551,0.426712140746873,-2.93859422916993,0.00329704416903045,0.0600512080400858
"FAM109B",33.9786274100379,0.544867321786745,0.185474625763557,2.93769198640326,0.00330665364865194,0.0601667196504712
"RTCB",342.463672799446,0.344604708723217,0.117404974573484,2.93517979093405,0.00333354474191831,0.0605363835085639
"CNGA1",7.87000740292378,-1.12183543621853,0.382189564053555,-2.93528537074689,0.00333241059507794,0.0605363835085639
"ABHD2",2550.37594316057,-0.533624760500576,0.181842731247673,-2.93453995570365,0.00334042542704897,0.0605419230449604
"LOC646762",16.4564141865141,-0.79806113106765,0.271936805358909,-2.93473011133726,0.00333837917442925,0.0605419230449604
"HAPLN3",218.306960922516,0.402951756811796,0.137454960723622,2.93151847478247,0.00337309302544802,0.0610738790271385
"ASCL5",5.62542790805207,-1.07263031669045,0.366364918992053,-2.92776480794471,0.00341408193331587,0.0615148980469473
"SEC14L5",16.4593304146139,1.38405528265458,0.472725722485957,2.92781885313147,0.00341348857294977,0.0615148980469473
"ZNF788",22.2190644766574,-0.700011027769176,0.23902540988203,-2.92860507221664,0.00340486730919536,0.0615148980469473
"RBBP9",132.397770071137,-0.315278250397014,0.107677311074775,-2.92799148910835,0.00341159383696096,0.0615148980469473
"CALD1",27.9719001489901,1.08633283575771,0.371045945098255,2.92775827389797,0.0034141536767666,0.0615148980469473
"FPR3",23.3436479658442,0.884499750925437,0.302243798316593,2.92644466437966,0.00342860493767445,0.0615344359866835
"PHF14",529.079934930508,-0.350430647515232,0.119718261946794,-2.92712775659048,0.0034210831796349,0.0615344359866835
"ZNF800",1029.12620982698,-0.292635962275169,0.0999807870132422,-2.92692197188256,0.00342334756168893,0.0615344359866835
"MIR421",18.5437203013917,-0.738222187540123,0.252257004768929,-2.92646853638948,0.00342834182129414,0.0615344359866835
"TMTC1",119.501215472661,1.4542446358675,0.497052920567678,2.92573401280214,0.00343644613593298,0.0616151111461245
"LOC400685",21.8383675173086,-0.555900506836361,0.190059745354338,-2.9248724173547,0.00344597471183197,0.0617258544199163
"ASB7",422.424858318638,-0.187174485883827,0.0640152891157754,-2.92390284366772,0.00345672619714139,0.0618582664666293
"PDE1B",48.9936524149898,0.631729929337911,0.216213816358945,2.92178335305432,0.00348033536800607,0.062190189235748
"SHPRH",696.788914451608,-0.267048837029741,0.0914134503387945,-2.92132980474986,0.00348540650001585,0.062190189235748
"TMEM38B",98.6246483374885,-0.35755883888437,0.122394231024628,-2.92137003428227,0.00348495642124504,0.062190189235748
"HPS1",1270.52775992953,0.740035259177702,0.253538729406822,2.91882530495079,0.00351353064512472,0.0625501738236303
"WDR33",1479.03609968969,-0.19066491487437,0.0653227206815321,-2.91881466180686,0.00351365060109984,0.0625501738236303
"CBR1",111.369581356324,0.407365714719883,0.139574460243545,2.91862647370491,0.00351577223348851,0.0625501738236303
"C20orf27",172.068346425099,0.533706061358831,0.18293796584405,2.91741552332445,0.00352945239339657,0.0627329501660275
"WNK3",33.7680553579947,-0.464431643878012,0.159222535392029,-2.91687130050099,0.00353561626238017,0.0627819072858906
"C4orf19",15.445004569193,1.04335085839706,0.357735374910321,2.91654371239807,0.00353933124640249,0.0627873271399377
"SCAND1",169.611681175237,0.335610917860096,0.115102113601371,2.91576676882239,0.00354815631055308,0.0628833015423718
"PHLDA3",5.53446859970544,1.18871660186415,0.40787370338031,2.91442324428491,0.00356346424758864,0.0629194583134187
"VASH2",50.8292061222297,-0.486535824583895,0.16692506494615,-2.91469603286272,0.00356035127905899,0.0629194583134187
"CXCL5",57.701167091191,-1.07458267956297,0.368715637651843,-2.91439410166172,0.00356379695943432,0.0629194583134187
"GARS",384.747074447083,0.325335840720547,0.111630921083016,2.91438821398424,0.00356386418056347,0.0629194583134187
"CH17-340M24.3",5.58697490024957,1.00229141422164,0.343966725187087,2.9139196928903,0.00356921710592925,0.0629536051614763
"NR2C2",1463.27416250891,-0.228905676351661,0.0786166458281886,-2.91166932829872,0.00359502994015617,0.0633482117875939
"PLEKHA1",450.588757472825,-0.364428740944547,0.125188679686173,-2.91103590083472,0.00360232623921963,0.063355525662837
"GPANK1",215.935860478644,0.272243124936679,0.0935152803663672,2.91121540640316,0.00360025719121322,0.063355525662837
"RIMBP2",1.63084290458736,-3.17742332022008,1.09196550094601,-2.90982024383313,0.00361636684124423,0.0635417738689611
"THADA",1011.80772264311,-0.232936329320287,0.0800740151091947,-2.90901273031754,0.00362572095756902,0.0635971009414848
"BRWD3",1323.15483730598,-0.38086947312286,0.130930124834068,-2.90895218808925,0.0036264231556728,0.0635971009414848
"C19orf70",79.2925144646804,0.453777283184468,0.156031768521448,2.90823649237874,0.00363473351941772,0.0636216568693517
"LYRM7",254.887242658509,-0.390643378430592,0.134322767158544,-2.90824397601568,0.00363464653298224,0.0636216568693517
"MIR4451",9.84089083926915,-0.942888388573905,0.324441570934549,-2.90618858076026,0.003658608794626,0.0639246497807235
"PCDHGB4",8.96960542652957,-0.951723703576364,0.327485385132674,-2.90615626462473,0.00365898668778552,0.0639246497807235
"DCPS",98.7022128315519,0.345816491538979,0.11908708269772,2.90389590293993,0.00368550676493176,0.0639631683029721
"N4BP2L2-IT2",589.404520858891,-0.491583958512263,0.16919917692235,-2.90535667757925,0.00366834807898823,0.0639631683029721
"TRAPPC8",1557.64978049436,-0.212939249578295,0.0733102123886754,-2.90463282863423,0.00367684152053643,0.0639631683029721
"ESPNL",3.57191647926211,-1.69803991895679,0.584685338539881,-2.90419445645286,0.00368199394659,0.0639631683029721
"CBLB",599.979256594796,-0.32314617732648,0.111261948483729,-2.90437280427223,0.00367989693634088,0.0639631683029721
"TREML4",102.159523247127,0.940475413305041,0.323853445716957,2.90401546052099,0.00368409966970543,0.0639631683029721
"LOC101927069",64.6504196816176,0.650863390495049,0.224120534045172,2.9040774566594,0.00368337021803898,0.0639631683029721
"SPSB1",22.8232781382,0.61139744542181,0.210600476610842,2.90311520306566,0.00369470698477691,0.0640108345274507
"A2M-AS1",417.861259601349,-0.618238362246489,0.212964179555759,-2.90301572563107,0.00369588078311771,0.0640108345274507
"SNORA74A",13.6515336722005,-1.12067774085602,0.386070710697857,-2.90277845431551,0.00369868186907829,0.0640108345274507
"TTC26",44.645675251088,0.826616770242659,0.28482275475031,2.90221464562167,0.00370534560737603,0.0640659474311946
"SEMA5A",16.3389391953739,-0.747131387566282,0.257487759982603,-2.90161904246152,0.00371239698269707,0.064127652945013
"CD55",2105.7783880617,0.452266629682181,0.155931719874519,2.90041455353745,0.00372669427959187,0.0641893639532518
"HERC2P3",17.9360222171923,-1.15092335847733,0.396731276369227,-2.90101493638277,0.00371956148382904,0.0641893639532518
"TRIM47",32.4571674264281,0.583096084812738,0.201058707733326,2.90012848180704,0.00373009730145276,0.0641893639532518
"CDC42SE2",3171.7491946121,-0.193992369689807,0.0668973541200846,-2.89985115616948,0.00373339897870819,0.0641893639532518
"ZNF192P1",9.99219407754217,0.871926293138635,0.300616282002587,2.90046263406029,0.00372612260549211,0.0641893639532518
"ADAP2",162.141085692346,0.522853349167849,0.180392569894699,2.89841953841588,0.00375048527539338,0.064362254995512
"ITGB5",105.823640405792,1.23879228442249,0.427445271522552,2.89813074784973,0.00375394058136092,0.064362254995512
"MRPS18A",151.333085766415,0.252080295477999,0.0869783267270927,2.89819665385077,0.00375315177804314,0.064362254995512
"MRPL54",101.481777717402,0.484000288998804,0.167022163752559,2.89782073303663,0.0037576530500175,0.0643659751283928
"ADGRG3",786.205572058458,-0.699475341637067,0.24147494175255,-2.89667878811976,0.00377135679451763,0.0644807465313349
"LINC00211",213.302051506478,0.749929473207275,0.258881239960553,2.89680887391279,0.00376979342971928,0.0644807465313349
"SPATA41",18.3703329118016,0.616649359068958,0.212932392422874,2.8959866183456,0.0037796851706481,0.0645631936292339
"WDR7",973.51568360164,-0.185537218973013,0.0640856384876794,-2.89514504889708,0.00378983367821069,0.0646765499078514
"SERPINB10",22.8058792313851,1.57567942122545,0.544633516428601,2.89310035775592,0.00381459391093877,0.0650388261815061
"NME4",136.068224271756,0.43946715488935,0.152076496759612,2.88977694945208,0.00385515257509659,0.0656695462699617
"FGFBP2",271.63539961803,-0.81818215832866,0.283278404817762,-2.88826166913433,0.00387377467038619,0.0659257733645945
"LYZ",31614.5988620442,0.540381746218802,0.187139031039544,2.88759508487898,0.00388199253317706,0.0660046265059302
"DOK4",49.7887869958501,-0.436496026021213,0.151228197101931,-2.88634020894269,0.00389750602402377,0.0661059754233162
"MAP3K2",3622.96752235827,-0.393639891432948,0.136395252120887,-2.88602341585956,0.0039014312926043,0.0661059754233162
"TTC21A",55.7127323157987,0.650480525221477,0.225393973110359,2.88597124512724,0.00390207806554131,0.0661059754233162
"CCDC170",48.7079581375616,0.610813977937429,0.211650754624886,2.88595228030247,0.00390231320110485,0.0661059754233162
"KRT77",5.95862228124877,4.4889924320498,1.55674018628204,2.88358485995718,0.00393176696431729,0.0664059050996005
"PKM",2364.91288043088,0.506138476411148,0.175509327234595,2.88382665688541,0.00392874946801385,0.0664059050996005
"SYNGR2",580.982523053129,0.2855313597762,0.099006718274319,2.88395943985413,0.00392709330237119,0.0664059050996005
"PLEKHA4",5.84595455169633,-1.06107051132953,0.367996586500307,-2.88337052639657,0.00393444349210732,0.0664059050996005
"PSMD9",248.186055551303,0.357179063638499,0.123928891440076,2.8821290942573,0.00394997866738419,0.0664935606738357
"THBS1",337.787901406656,0.960556829343563,0.333351395197709,2.88151435146645,0.00395769210918453,0.0664935606738357
"VPS25",181.423490971854,0.275587876477156,0.0956325048133164,2.88173855756606,0.00395487731578175,0.0664935606738357
"CENPM",7.38864442038357,1.11706389628675,0.387632989849377,2.88175652108663,0.00395465187160999,0.0664935606738357
"FAM26F",124.741470637794,0.826250314874947,0.28670432746527,2.88188993232072,0.00395297791100003,0.0664935606738357
"TCF19",73.2310157844784,0.415244990891036,0.144196020155456,2.87972574030383,0.00398021243805498,0.0668109679437961
"GPRASP1",354.336021583122,-0.455520064032184,0.158255455076596,-2.87838459541071,0.00399717500191364,0.0670345906058631
"COL7A1",13.3478947877042,0.712785870069155,0.247665631344257,2.87801688995102,0.0040018371260485,0.0670517095896789
"EXOC3L1",17.0329131254962,1.37477906732003,0.477794278041606,2.87734518913664,0.00401036634443552,0.0671335326058506
"OSCAR",225.355639894077,0.588749110199896,0.204671907764015,2.87655065432193,0.00402047660667441,0.0672416496233448
"MTMR11",126.239145734356,0.483445064771034,0.168122739135107,2.87554834793958,0.00403326371614623,0.0672523993961782
"ICT1",69.0238981199978,0.439536920653556,0.152825565898982,2.87606931515694,0.00402661277993108,0.0672523993961782
"PKDCC",1.85172199919528,-1.78414703676715,0.620438526947856,-2.87562257866861,0.00403231543952722,0.0672523993961782
"RNF138P1",56.2181292549123,-0.442100529753328,0.15378562196794,-2.87478454809964,0.00404303280827464,0.0672523993961782
"HOTAIRM1",134.308944676366,0.711150876107465,0.247361247401015,2.87494861696977,0.00404093253807846,0.0672523993961782
"PKHD1L1",70.4563517089659,0.882412089759303,0.306915472214044,2.87509809588193,0.00403901989837572,0.0672523993961782
"TMIE",10.4065354663659,-0.865039116374225,0.300953696041997,-2.87432627593818,0.00404890446922243,0.0672892842024024
"IDH2",423.664137368277,0.318302146595565,0.110755327060569,2.8739217791438,0.00405409355767078,0.0673147689548691
"IGHMBP2",161.634774130476,-0.461425029403754,0.160584780813438,-2.87340448494819,0.0040607384639388,0.0673643586260982
"IGF1R",896.742307019364,-0.568923893292834,0.198100447135969,-2.87189605837863,0.00408017144977226,0.0676258119496908
"SUV420H1",764.562193899317,-0.197419779908768,0.0687645000252184,-2.87095492349057,0.00409233876424093,0.0676711039913101
"OSGEP",210.58191146394,0.221854047886406,0.077278656498265,2.87083210215212,0.00409392906735742,0.0676711039913101
"NYNRIN",3.87004219654986,1.33588463027081,0.465310984068366,2.87095013014895,0.0040924008183985,0.0676711039913101
"RIN2",144.45622440666,0.482552831010325,0.168210642462616,2.86874138250539,0.004121086088165,0.0680589051367447
"JADE1",1099.53241727516,-0.209491124864774,0.0730447005879019,-2.86798526352603,0.00413094773806258,0.0681606376780326
"MRPL14",81.8794735914465,0.400430884733401,0.139642537920895,2.86754230262013,0.00413673497905962,0.0681846857137849
"FGD1",32.8124615962271,0.45365115563398,0.158215057081215,2.86730709455239,0.0041398109388515,0.0681846857137849
